ticker,event_date,aligned_trading_date,sector,avg_tone,mention_count,z_score,pre_event_volatility,pre_event_momentum,beta,is_earnings_related,car_3day
AAPL,2024-01-17,2024-01-17,Technology,0.6163228039593911,157.0,2.021898386723888,0.18274178982675401,-0.010400802678143917,0.9173202165790193,False,-7.439831669932197e-05
AAPL,2024-02-02,2024-02-02,Technology,0.0484755731251498,203.0,2.5884348638459524,0.2085579590841507,-0.03764733427181799,0.9173202165790193,True,-0.015062117153512217
AAPL,2024-02-28,2024-02-28,Technology,0.6170620464063523,186.0,2.614225185354843,0.17776088655552377,0.005893527391036324,0.9173202165790193,False,-0.005413213012604768
AAPL,2024-03-04,2024-03-04,Technology,-0.6429392637314153,179.0,2.774198634037752,0.1452260517605847,-0.015669549589532594,0.9173202165790193,False,-0.024397539097601166
AAPL,2024-03-05,2024-03-05,Technology,-0.7458079933662141,179.0,2.4118875693236417,0.15169778210908758,-0.03345108301033217,0.9173202165790193,False,-0.01927322925818799
AAPL,2024-03-21,2024-03-21,Technology,-1.7846839906132028,459.0,4.488026612685504,0.16635950149230805,0.044059875363377854,0.9173202165790193,False,-0.04388891256322573
AAPL,2024-04-12,2024-04-12,Technology,-4.7894050332115,389.0,2.861863773570832,0.24877500046378792,0.03684381673984327,0.9173202165790193,False,0.02128852183346867
AAPL,2024-06-03,2024-06-03,Technology,0.7759357788678803,156.0,2.1420488937795104,0.23626261597911077,0.028734771690242633,0.9173202165790193,False,0.00851086443832923
AAPL,2024-06-05,2024-06-05,Technology,-1.811536647561558,263.0,3.5045478220436186,0.2312022764633482,0.022948490852505277,0.9173202165790193,False,-0.003081593023212311
AAPL,2024-06-06,2024-06-06,Technology,-0.6444000097897273,214.0,2.357127907681813,0.23129005929451546,0.02932363939890359,0.9173202165790193,False,-0.0070793599804118675
AAPL,2024-06-24,2024-06-24,Technology,-0.1366969366486355,240.0,2.1765923613746136,0.2790947734759421,-0.03150672640005625,0.9173202165790193,False,0.006114398213992319
AAPL,2024-08-05,2024-08-05,Technology,-1.6894807326525902,145.0,2.705391698802767,0.23305917720398256,0.008717194273622164,0.9173202165790193,False,-0.021450901439594532
AAPL,2024-08-28,2024-08-28,Technology,0.1647737977386785,153.0,2.6924811139047606,0.23369195673161725,0.006710688792384012,0.9173202165790193,False,-0.0014281469578937825
AAPL,2024-09-09,2024-09-09,Technology,1.106021650054842,199.0,3.639687557548501,0.21937767588767815,-0.03903564396562975,0.9173202165790193,False,-0.00986304020221842
AAPL,2024-09-10,2024-09-10,Technology,0.1076853707750751,310.0,4.062994503666678,0.21933081615916547,-0.035327484501122663,0.9173202165790193,False,-0.007617033801526637
AAPL,2024-10-28,2024-10-28,Technology,1.0171042136769717,110.0,2.991486373870274,0.23387971025347373,-0.015276682121176055,0.9173202165790193,False,0.005763640857949273
AAPL,2024-11-01,2024-11-01,Technology,0.5372107128608478,97.0,2.0144251985176287,0.1981321720492805,-0.02021081721373874,0.9173202165790193,True,-0.017151414644494566
AAPL,2024-12-13,2024-12-13,Technology,1.5449128512723882,90.0,2.050994487540013,0.14958162094797803,0.020243509217810374,0.9173202165790193,False,0.0008677960708420548
AMZN,2024-02-05,2024-02-05,Consumer Cyclical,-0.39266431210165,2.0,3.328018361531268,0.3043469266830456,0.07975114901216762,1.5032833270632857,False,-0.003256825460477483
AMZN,2024-02-09,2024-02-09,Consumer Cyclical,3.161739150416345,2.0,2.8525240058382497,0.30463136075355146,0.06629832772177502,1.5032833270632857,False,0.018455123560712668
AMZN,2024-02-21,2024-02-21,Consumer Cyclical,0.7663628831814449,2.0,2.3715485287555103,0.3102363101253754,-0.030521031789528363,1.5032833270632857,False,0.007675660244573521
AMZN,2024-02-27,2024-02-27,Consumer Cyclical,3.53677888478226,2.0,2.099603137103137,0.31405492143421837,0.030794651583170296,1.5032833270632857,False,-0.00960324364878759
AMZN,2024-03-21,2024-03-21,Consumer Cyclical,-3.3093044096288726,4.0,3.628430730813709,0.23402340907149474,0.009005416628208529,1.5032833270632857,False,-0.004968129414230021
AMZN,2024-03-29,2024-04-01,Consumer Cyclical,1.28968253968254,11.0,4.795924577246299,0.20555591475480403,0.012517603495534546,1.5032833270632857,False,0.005886102327942214
AMZN,2024-05-01,2024-05-01,Consumer Cyclical,-0.0365357889322949,4.0,4.49271362189291,0.23493224272029856,-0.02528680770805991,1.5032833270632857,True,0.027738623396316373
AMZN,2024-05-07,2024-05-07,Consumer Cyclical,1.593631833721936,5.0,3.855786379922381,0.2600805806718878,0.042771827736575174,1.5032833270632857,False,-0.001340897147232883
AMZN,2024-06-11,2024-06-11,Consumer Cyclical,1.1932380181638331,2.0,2.34359216640273,0.2075424285964515,0.048895376246290256,1.5032833270632857,False,-0.0027116266802421516
AMZN,2024-06-13,2024-06-13,Consumer Cyclical,2.909609439630775,2.0,2.077565659556261,0.18003294948524645,0.03094660551703554,1.5032833270632857,False,-0.019399782010135525
AMZN,2024-06-21,2024-06-21,Consumer Cyclical,1.915748224344845,2.0,2.0996031371031365,0.1541113648902906,-0.004227049540974859,1.5032833270632857,False,0.018028530405999728
AMZN,2024-06-26,2024-06-26,Consumer Cyclical,-0.0337635861193805,12.0,5.012250186662837,0.16577948310413376,0.012387258554488634,1.5032833270632857,False,0.0371385678927685
AMZN,2024-07-27,2024-07-29,Consumer Cyclical,0.995899238429995,2.0,3.048749218101052,0.2666104289943737,-0.0034402056791057456,1.5032833270632857,False,0.002951966810867278
AMZN,2024-08-07,2024-08-07,Consumer Cyclical,-1.67897949972682,2.0,2.38199770014126,0.3843583173716485,-0.10885484182075289,1.5032833270632857,False,0.015235332304773294
AMZN,2024-08-11,2024-08-12,Consumer Cyclical,4.03757599090134,7.0,4.691251366975054,0.36189221538517297,-0.005717638415579485,1.5032833270632857,False,-0.001628629892255071
AMZN,2024-09-05,2024-09-05,Consumer Cyclical,-0.7138652504078585,14.0,4.517700963225338,0.38791565869590705,0.0012130702390851233,1.5032833270632857,False,0.029964270740854664
AMZN,2024-10-17,2024-10-17,Consumer Cyclical,2.664123675198245,2.0,3.177670587308525,0.25518638106955327,0.009288768362647026,1.5032833270632857,False,0.0032953428489312215
AMZN,2024-11-06,2024-11-06,Consumer Cyclical,0.0,2.0,2.6560515674734133,0.28572995065393003,0.04543309797073203,1.5032833270632857,False,0.0006648964346150435
AMZN,2024-11-22,2024-11-22,Consumer Cyclical,2.136770819257765,2.0,2.8525240058382413,0.32047112404598704,-0.061944349864674564,1.5032833270632857,False,-0.011010763305950747
BA,2024-01-15,2024-01-16,Industrials,-1.283590021736037,70.0,2.260095575018015,0.359283164441483,-0.12570282350103534,0.7006981280475161,False,-0.07634352138017263
BA,2024-01-30,2024-01-30,Industrials,-0.6796227372153899,88.0,2.6586389933260226,0.45263292364437463,-0.04531703608750248,0.7006981280475161,True,-0.02260742601691488
BA,2024-02-21,2024-02-21,Industrials,0.8428793479817529,208.0,4.540160630805505,0.4542021802413178,-0.02847182277616067,0.7006981280475161,False,-0.009485597835960058
BA,2024-03-25,2024-03-25,Industrials,-0.9160257959912516,321.0,5.202750686371967,0.24815945970304934,0.03462448565433074,0.7006981280475161,False,0.01549163101673744
BA,2024-05-30,2024-05-30,Industrials,0.0207751969661611,19.0,4.564085931558632,0.36292149033753474,-0.07105750064699967,0.7006981280475161,False,0.011056685867713172
BA,2024-06-27,2024-06-27,Industrials,-0.6550216788746572,30.0,4.158578786041786,0.3515561404817397,0.020058257024130777,0.7006981280475161,False,0.02136025123556875
BA,2024-07-22,2024-07-22,Industrials,3.196215371086696,33.0,3.6783384921058095,0.2452510980432483,-0.014480826202633135,0.7006981280475161,False,-0.011509754301679241
BA,2024-07-23,2024-07-23,Industrials,4.513542386258466,22.0,2.041318286834663,0.24350022765855855,-0.0011725013296386422,0.7006981280475161,False,0.043469179741167145
BA,2024-08-07,2024-08-07,Industrials,-2.466644596005646,80.0,4.649451251159995,0.3707561366323085,-0.116771953617397,0.7006981280475161,False,-0.006222959303845432
BA,2024-09-09,2024-09-09,Industrials,-0.2827117156384026,12.0,3.8164249677011104,0.4256282727778563,-0.08498780829269936,0.7006981280475161,False,0.025716510195633653
BA,2024-09-12,2024-09-12,Industrials,-3.7926606505829854,29.0,4.63454686034954,0.43848591868152226,-0.011579459475023701,0.7006981280475161,False,0.0030234358204125076
BA,2024-09-13,2024-09-13,Industrials,-3.229954724044956,63.0,4.711089680069224,0.4342537376801296,0.003823684238756897,0.7006981280475161,False,-0.040521422643900955
BA,2024-10-09,2024-10-09,Industrials,-2.0101737026569704,105.0,4.401505373297516,0.3366819953396174,0.0027881771001019295,0.7006981280475161,False,-0.038994901031462484
BA,2024-11-30,2024-12-02,Industrials,2.982804018844719,9.0,3.966839128597086,0.3455351546175913,0.08388535298863076,0.7006981280475161,False,0.0058207462208885894
BA,2024-12-01,2024-12-02,Industrials,3.02218276538287,13.0,3.910359202286384,0.3455351546175913,0.08388535298863076,0.7006981280475161,False,0.0058207462208885894
BA,2024-12-02,2024-12-02,Industrials,3.021358896663163,12.0,2.8917843715325624,0.3455351546175913,0.08388535298863076,0.7006981280475161,False,0.0058207462208885894
BA,2024-12-04,2024-12-04,Industrials,3.750667693261286,13.0,2.625494603445176,0.334785179871546,0.01241014905773219,0.7006981280475161,False,0.016810362701022902
BA,2024-12-05,2024-12-05,Industrials,3.664340898571937,14.0,2.4565771040916204,0.3407886988655033,0.04988063509195695,0.7006981280475161,False,-0.009018900079007358
BA,2024-12-06,2024-12-06,Industrials,3.210319092242162,15.0,2.3219745773364324,0.33812876375517664,0.028018401860050446,0.7006981280475161,False,-0.018817190356677727
BA,2024-12-08,2024-12-09,Industrials,3.051366983223421,16.0,2.10556908416787,0.3402563274178575,-0.009714421911401039,0.7006981280475161,False,0.023812360032796954
CAT,2024-01-11,2024-01-11,Industrials,2.118294233453139,12.0,2.2867977879026,0.24703568654824926,0.031832575314280076,1.2230455654877739,False,-0.003858710733489407
CAT,2024-02-05,2024-02-05,Industrials,1.0888225481997755,37.0,4.65065306313517,0.22883813586663782,0.0522994856267176,1.2230455654877739,True,0.024479212907826023
CAT,2024-04-03,2024-04-03,Industrials,0.5848039186862763,14.0,2.40642949022713,0.1793934267779056,0.024947209938400494,1.2230455654877739,False,0.028698220930125824
CAT,2024-04-25,2024-04-25,Industrials,-0.1188693120068974,23.0,3.89148091415249,0.20460622027795933,0.018210333305410442,1.2230455654877739,True,-0.0655559798910835
CAT,2024-06-04,2024-06-04,Industrials,0.9067898829279616,11.0,2.0180189267514126,0.31753158463591186,-0.0502722524764907,1.2230455654877739,False,-0.012804538067091947
CAT,2024-06-07,2024-06-07,Industrials,-2.1994302337628784,15.0,2.824454612779099,0.3131004411401822,-0.0323066465491304,1.2230455654877739,False,0.0034666879857927413
CAT,2024-06-12,2024-06-12,Industrials,2.392150710907373,23.0,3.7363722187828072,0.2279604863676124,-0.0007936526924904319,1.2230455654877739,False,-0.0057067160685284266
CAT,2024-06-26,2024-06-26,Industrials,-4.774921261603358,71.0,4.916300877090274,0.17477874132984964,0.015508685768326869,1.2230455654877739,False,-0.00357280663551552
CAT,2024-08-06,2024-08-06,Industrials,0.9281355482713636,26.0,4.495086865426568,0.2887718915610712,-0.08048640135134633,1.2230455654877739,True,0.01915312339277702
CAT,2024-09-02,2024-09-03,Industrials,1.8133863547837128,22.0,2.8226953248848847,0.2725375614002262,0.02207166772722724,1.2230455654877739,False,-0.019368957856817054
CAT,2024-09-09,2024-09-09,Industrials,0.9361678848183356,17.0,2.014491059406012,0.2883728715993966,-0.06336033290933574,1.2230455654877739,False,0.0005156773048862126
CAT,2024-10-11,2024-10-11,Industrials,0.313876217694683,17.0,2.0746187078226286,0.30020684574620954,0.014191312039539827,1.2230455654877739,False,0.006239799257543494
CAT,2024-10-30,2024-10-30,Industrials,1.444188223262728,29.0,3.688538890798932,0.2703966415589237,-0.0024454915893781237,1.2230455654877739,True,-0.017641255508265365
CVX,2024-01-11,2024-01-11,Energy,-5.448705550461947,182.0,3.005629414027338,0.19124689858263882,-0.051401624475737595,0.37794703211286573,False,0.005564713557063768
CVX,2024-03-06,2024-03-06,Energy,-5.786948742814609,300.0,5.245661343900109,0.21037559911248066,-0.016890124383285632,0.37794703211286573,False,-0.010338130676552648
CVX,2024-03-07,2024-03-07,Energy,-5.763996319890285,183.0,2.570099552787572,0.2121290064867517,-0.02632272042034378,0.37794703211286573,False,0.0032598831391602353
CVX,2024-07-04,2024-07-05,Energy,-0.3751013834282539,19.0,2.2980198016128317,0.19014674994857453,0.00487364761367548,0.37794703211286573,False,-0.01749447549720445
CVX,2024-07-05,2024-07-05,Energy,-2.3516861589036133,33.0,3.8672102006584,0.19014674994857453,0.00487364761367548,0.37794703211286573,False,-0.01749447549720445
CVX,2024-07-11,2024-07-11,Energy,-4.750056541241317,57.0,4.260976691826773,0.1947360438524462,-0.010334986347287245,0.37794703211286573,False,0.004096844288293402
CVX,2024-08-02,2024-08-02,Energy,-0.5936617867542993,65.0,3.508581339206053,0.24205027554848108,-0.031230011717491957,0.37794703211286573,True,-0.019630781074615182
CVX,2024-09-02,2024-09-03,Energy,1.0174412538795514,39.0,3.094985257873915,0.23494042152998215,0.0022354775791997294,0.37794703211286573,False,-0.014459435038801642
CVX,2024-10-16,2024-10-16,Energy,1.5670686927332045,23.0,2.0704274195746524,0.20019540561494384,-0.006857247921003284,0.37794703211286573,False,0.005126450816015553
