event_date,ticker,mention_count,avg_tone,rolling_mean,rolling_std,z_score
2024-09-02,PFE,50.0,1.0248591719188591,16.933333333333334,12.20212907745974,2.7099095950188508
2024-10-10,PFE,42.0,-0.5552178244134973,18.566666666666666,9.077001378373172,2.581616147945675
2024-10-29,PFE,62.0,0.8835466054449608,19.533333333333335,11.790508553663958,3.6017671734329
2024-11-15,PFE,45.0,-0.4643255789963694,18.433333333333334,12.746015830063522,2.0843114445225246
2024-12-30,PFE,103.0,-1.3504951660209332,12.833333333333334,18.517621306490067,4.869235911799589
2024-02-02,TSLA,240.0,-1.8831634599821856,49.666666666666664,48.29959186900696,3.940682021693584
2024-03-05,TSLA,69.0,-1.05060624867086,27.2,15.483918242419463,2.6995750911087524
2024-04-02,TSLA,152.0,-1.479173376261374,29.1,27.414255038398256,4.483069112323423
2024-04-15,TSLA,168.0,-1.0774448959244336,40.666666666666664,39.894112722118,3.1917825625117233
2024-04-17,TSLA,184.0,-1.5729593328680709,47.96666666666667,47.57823563087567,2.859150439892629
2024-06-11,TSLA,60.0,-1.1624502583565404,21.533333333333335,14.082841928446458,2.7314562545054497
2024-06-13,TSLA,135.0,-0.801330331133379,25.1,25.014961040586677,4.393370824031574
2024-07-23,TSLA,74.0,0.2730596992310853,24.7,16.161149668903196,3.050525551091306
2024-07-24,TSLA,138.0,0.5128446565294548,28.5,26.246510441291576,4.171983176389507
2024-10-02,TSLA,57.0,-0.4511160919182966,14.9,12.532303088006422,3.359318690615634
2024-10-03,TSLA,41.0,-0.3569565853140219,14.633333333333333,11.848129005017643,2.225386527737879
2024-10-04,TSLA,44.0,-0.977412417821784,15.533333333333333,13.003271029678054,2.189192750169991
2024-10-11,TSLA,116.0,0.1794865566707248,20.233333333333334,22.40025143537046,4.275249630254111
2024-10-24,TSLA,88.0,0.95191303288372,27.066666666666666,24.504655902900183,2.486602283859115
2024-11-06,TSLA,92.0,0.6770968793179581,27.3,27.56953591094395,2.3467932216558207
2024-12-18,TSLA,44.0,-0.7226721616271635,19.3,11.703668743986462,2.110449342022882
2024-12-29,TSLA,119.0,0.4374122166742863,20.366666666666667,21.494960649727496,4.588672430744076
2024-02-21,UNH,75.0,-0.6076928724098243,23.866666666666667,19.997815972704633,2.5569458886473457
2024-02-23,UNH,301.0,-3.1461235116066426,34.2,54.43781647043684,4.901004803249028
2024-03-01,UNH,236.0,-1.9620430676784557,52.0,69.24070957225211,2.6573962216259135
2024-04-16,UNH,201.0,-0.0239379144748013,56.1,36.23995699167728,3.9983491159572053
2024-04-23,UNH,265.0,-0.8363659391309738,61.8,52.34263772621638,3.8821123433415554
2024-06-19,UNH,90.0,-0.9259666944878394,35.8,19.57197151452852,2.7692662417665312
2024-06-26,UNH,86.0,-1.6172135722028709,38.36666666666667,20.742233001416608,2.2964419178050974
2024-07-16,UNH,214.0,0.2526644094995766,41.266666666666666,38.23785210146266,4.517338810636962
2024-09-20,UNH,44.0,-0.8888936309914094,22.833333333333332,9.920662287865817,2.1335941142312738
